Date/Time,3m T,5m T,7m T,Surface PAR
7/19/19 3:33,24.23,23.92,20.34,5
7/19/19 3:48,24.21,23.94,20.52,5
7/19/19 4:03,24.19,24.02,19.85,3
7/19/19 4:18,24.16,24.02,20.63,1
7/19/19 4:33,24.13,24.01,20.16,3
7/19/19 4:48,24.09,24,20.13,5
7/19/19 5:03,24.08,24,19.96,8
7/19/19 5:18,24.05,23.99,19.5,16
7/19/19 5:33,24.03,23.97,19.39,18
7/19/19 5:48,24.01,23.95,19.84,33
7/19/19 6:03,24,23.94,19.53,52
7/19/19 6:18,24,23.94,19.6,45
7/19/19 6:33,24.05,23.93,20.12,64
7/19/19 6:48,24.14,24.06,19.82,82
7/19/19 7:03,24.17,24.07,19.68,230
7/19/19 7:18,24.12,24.01,19.6,148
7/19/19 7:33,24.14,24.03,19.83,195
7/19/19 7:48,24.14,24.01,19.64,311
7/19/19 8:03,24.14,24.05,19.85,193
7/19/19 8:18,24.2,24.08,19.97,380
7/19/19 8:33,24.22,24.13,20.09,242
7/19/19 8:48,24.23,24.14,20.23,470
7/19/19 9:03,24.26,24.11,20.08,593
7/19/19 9:18,24.29,24.08,20.16,780
7/19/19 9:33,24.33,24.11,20.18,462
7/19/19 9:48,24.33,24.1,20.03,474
7/19/19 10:03,24.33,23.93,19.87,542
7/19/19 10:18,24.37,23.96,19.65,600
7/19/19 10:33,24.4,23.84,19.54,772
7/19/19 10:48,24.43,23.86,19.54,1405
7/19/19 11:03,24.44,23.82,19.52,817
7/19/19 11:18,24.45,23.82,19.81,1305
7/19/19 11:33,24.49,23.88,19.65,1181
7/19/19 11:48,24.48,23.91,19.56,1359
7/19/19 12:03,24.5,23.94,19.33,931
7/19/19 12:18,24.55,23.98,19.87,1636
7/19/19 12:33,24.52,23.99,19.9,2011
7/19/19 12:48,24.49,24.01,20.04,774
7/19/19 13:03,24.47,24.03,19.42,628
7/19/19 13:18,24.44,24.11,19.75,661
7/19/19 13:33,24.42,24.15,19.63,1043
7/19/19 13:48,24.51,24.18,19.98,1067
7/19/19 14:03,24.64,24.25,19.76,813
7/19/19 14:18,24.68,24.28,19.5,831
7/19/19 14:33,24.68,24.28,19.7,986
7/19/19 14:48,24.72,24.29,20.14,708
7/19/19 15:03,24.75,24.43,19.68,614
7/19/19 15:18,24.77,24.31,20.04,522
7/19/19 15:33,24.88,24.58,19.86,138
7/19/19 15:48,24.83,24.61,19.92,229
7/19/19 16:03,24.9,24.62,20.2,157
7/19/19 16:18,24.96,24.73,20.21,205
7/19/19 16:33,25,24.76,20.11,195
7/19/19 16:48,25.08,24.78,19.74,136
7/19/19 17:03,25.07,24.92,20.14,202
7/19/19 17:18,25.05,24.9,20.09,115
7/19/19 17:33,25.11,24.91,19.88,111
7/19/19 17:48,25.09,24.91,19.88,81
7/19/19 18:03,25.13,24.91,19.85,87
7/19/19 18:18,25.12,24.91,19.75,70
7/19/19 18:33,25.09,24.93,20.1,52
7/19/19 18:48,25.06,24.91,20.03,70
7/19/19 19:03,25.07,24.94,19.9,48
7/19/19 19:18,25.03,24.93,19.91,39
7/19/19 19:33,25.02,24.9,19.76,32
7/19/19 19:48,24.99,24.88,20.07,19
7/19/19 20:03,24.99,24.9,19.31,9
7/19/19 20:18,25.03,24.89,19.73,8
7/19/19 20:33,24.98,24.86,19.53,5
7/19/19 20:48,25.01,24.87,19.44,8
7/19/19 21:03,25.06,24.88,19.55,5
7/19/19 21:18,25.02,24.89,19.68,8
7/19/19 21:33,25.04,24.89,19.82,6
7/19/19 21:48,25.04,24.85,19.61,6
7/19/19 22:03,24.97,24.84,19.27,8
7/19/19 22:18,24.96,24.85,19.12,8
7/19/19 22:33,24.98,24.85,19,6
7/19/19 22:48,24.98,24.85,18.87,6
7/19/19 23:03,25,24.85,18.86,6
7/19/19 23:18,24.98,24.83,18.73,5
7/19/19 23:33,25.06,24.82,18.97,6
7/19/19 23:48,24.97,24.8,19.37,5
7/20/19 0:03,24.96,24.78,19.42,5
7/20/19 0:18,24.98,24.77,19.18,6
7/20/19 0:33,24.97,24.75,19.02,3
7/20/19 0:48,24.87,24.73,18.91,5
7/20/19 1:03,24.9,24.72,18.89,5
7/20/19 1:18,24.89,24.74,19.04,3
7/20/19 1:33,24.92,24.77,19.13,5
7/20/19 1:48,24.93,24.8,18.93,5
7/20/19 2:03,24.95,24.84,18.57,5
7/20/19 2:18,24.96,24.78,17.95,3
7/20/19 2:33,24.96,24.76,17.73,6
7/20/19 2:48,24.96,24.81,17.84,5
7/20/19 3:03,24.96,24.77,18.04,5
7/20/19 3:18,24.95,24.73,17.86,3
7/20/19 3:33,24.94,24.72,17.9,3
7/20/19 3:48,24.93,24.71,17.95,3
7/20/19 4:03,24.92,24.66,18.13,3
7/20/19 4:18,24.95,24.72,18.27,6
7/20/19 4:33,24.99,24.77,18.3,3
7/20/19 4:48,25.01,24.81,18.31,6
7/20/19 5:03,25.01,24.82,18.16,9
7/20/19 5:18,25.01,24.84,18.1,23
7/20/19 5:33,25,24.83,18.02,39
7/20/19 5:48,25,24.81,18.2,48
7/20/19 6:03,25,24.79,18.87,66
7/20/19 6:18,24.99,24.82,18.64,111
7/20/19 6:33,24.99,24.76,18.64,111
7/20/19 6:48,25,24.6,18.53,145
7/20/19 7:03,25.01,24.61,18.73,200
7/20/19 7:18,25,24.47,18.57,182
7/20/19 7:33,24.98,24.44,18.52,193
7/20/19 7:48,24.92,24.49,18.38,376
7/20/19 8:03,24.91,24.47,19.01,292
7/20/19 8:18,24.96,24.62,19.26,314
7/20/19 8:33,24.95,24.58,19.13,337
7/20/19 8:48,24.91,24.57,19.03,298
7/20/19 9:03,24.96,24.62,19.12,443
7/20/19 9:18,24.99,24.54,19.18,851
7/20/19 9:33,24.85,24.48,20.39,259
7/20/19 9:48,24.83,24.43,20.19,451
7/20/19 10:03,24.91,24.46,20.6,304
7/20/19 10:18,24.87,24.42,20.61,572
7/20/19 10:33,24.86,24.43,20.65,323
7/20/19 10:48,24.86,24.42,20.98,1335
7/20/19 11:03,24.87,24.41,21.08,1854
7/20/19 11:18,24.89,24.44,21.08,712
7/20/19 11:33,24.89,24.42,20.08,186
7/20/19 11:48,24.91,24.44,20.29,248
7/20/19 12:03,24.91,24.42,20.35,1136
7/20/19 12:18,24.84,24.41,19.16,280
7/20/19 12:33,24.99,24.46,19.22,1293
7/20/19 12:48,24.87,24.21,19.27,446
7/20/19 13:03,25.01,24.39,20.54,455
7/20/19 13:18,24.89,24.02,19.65,570
7/20/19 13:33,24.95,24.27,19.95,1866
7/20/19 13:48,24.95,24.39,19.67,820
7/20/19 14:03,24.97,24.33,19.76,1806
7/20/19 14:18,24.98,23.98,19.9,868
7/20/19 14:33,24.99,24.03,20.01,964
7/20/19 14:48,25.02,24.51,20.41,1254
7/20/19 15:03,25.02,24.31,20.25,929
7/20/19 15:18,25.01,24.29,20.3,470
7/20/19 15:33,25,24.44,20.56,271
7/20/19 15:48,25.01,24.41,20.38,489
7/20/19 16:03,25.03,24.06,20.51,319
7/20/19 16:18,25.04,23.96,20.49,156
7/20/19 16:33,25.05,23.98,20.56,144
7/20/19 16:48,25.04,24.08,20.68,117
7/20/19 17:03,25.05,24.1,20.59,118
7/20/19 17:18,25.09,24.37,20.69,100
7/20/19 17:33,25.12,24.25,20.77,108
7/20/19 17:48,25.1,23.99,20.78,127
7/20/19 18:03,25.15,24.29,20.85,117
7/20/19 18:18,25.15,24.07,20.85,103
7/20/19 18:33,25.12,24.16,20.95,91
7/20/19 18:48,25.13,24.21,21.03,61
7/20/19 19:03,25.12,23.99,21.09,46
7/20/19 19:18,25.06,24.09,21.13,36
7/20/19 19:33,25.12,24.03,21.16,24
7/20/19 19:48,25.11,24.13,21.2,14
7/20/19 20:03,25.28,24.15,21.25,9
7/20/19 20:18,25.13,24.11,21.26,6
7/20/19 20:33,25.12,24.21,21.24,5
7/20/19 20:48,25.4,24.12,21.22,5
7/20/19 21:03,25.22,24.32,21.1,5
7/20/19 21:18,25.78,24.47,21.13,8
7/20/19 21:33,25,24.49,21.31,3
7/20/19 21:48,24.78,24.46,21.14,5
7/20/19 22:03,25.59,24.51,20.83,6
7/20/19 22:18,25.29,24.51,20.59,5
7/20/19 22:33,25.06,24.32,20.44,8
7/20/19 22:48,25.62,24.51,20.85,8
7/20/19 23:03,25.67,24.53,20.26,6
7/20/19 23:18,25.72,24.46,20.14,5
7/20/19 23:33,25.74,24.28,19.93,5
7/20/19 23:48,25.71,24.16,20.15,6
7/21/19 0:03,25.66,24.17,20.25,6
7/21/19 0:18,25.71,24.12,20.2,6
7/21/19 0:33,25.71,24.03,20.19,6
7/21/19 0:48,25.69,24,20.16,5
7/21/19 1:03,25.66,23.98,20.02,3
7/21/19 1:18,25.71,24,20.24,3
7/21/19 1:33,25.7,23.97,20.16,5
7/21/19 1:48,25.69,23.98,20.34,3
7/21/19 2:03,25.62,23.98,20.55,1
7/21/19 2:18,25.72,24,20.65,3
7/21/19 2:33,25.69,24.02,20.69,3
7/21/19 2:48,25.7,24.01,20.29,3
7/21/19 3:03,25.67,24.02,19.2,6
7/21/19 3:18,25.72,23.99,19.31,3
7/21/19 3:33,25.71,24.04,19.5,1
7/21/19 3:48,25.71,24.08,19.68,3
7/21/19 4:03,25.71,24.05,19.88,5
7/21/19 4:18,25.68,24.07,20.05,3
7/21/19 4:33,25.6,24.05,20.3,3
7/21/19 4:48,25.65,23.95,19.92,5
7/21/19 5:03,25.74,23.88,20.55,6
7/21/19 5:18,25.66,24.08,20.76,14
7/21/19 5:33,25.63,24.22,20.73,19
7/21/19 5:48,25.61,24.22,20.81,37
7/21/19 6:03,25.62,24.04,20.73,60
7/21/19 6:18,25.59,24,19.49,67
7/21/19 6:33,25.78,24.02,19.49,100
7/21/19 6:48,25.81,24.04,19.53,129
7/21/19 7:03,25.69,24.06,19.78,184
7/21/19 7:18,25.68,23.99,20.1,174
7/21/19 7:33,25.69,23.91,19.99,226
7/21/19 7:48,25.73,23.93,19.97,274
7/21/19 8:03,25.66,23.99,19.8,241
7/21/19 8:18,25.64,23.99,19.64,316
7/21/19 8:33,25.74,24.03,19.8,287
7/21/19 8:48,25.63,24.09,19.6,220
7/21/19 9:03,25.75,24.14,19.92,139
7/21/19 9:18,25.78,24.04,19.8,229
7/21/19 9:33,25.68,24.05,20.02,223
7/21/19 9:48,25.74,24,19.99,222
7/21/19 10:03,25.64,23.97,20.1,301
7/21/19 10:18,25.59,23.97,19.88,257
7/21/19 10:33,25.64,23.88,20.17,232
7/21/19 10:48,25.7,24.02,20.2,314
7/21/19 11:03,25.77,24,20.02,988
7/21/19 11:18,25.69,24.01,20.09,943
7/21/19 11:33,25.68,23.8,19.76,217
7/21/19 11:48,25.61,23.77,20.02,822
7/21/19 12:03,25.7,23.82,20.23,1504
7/21/19 12:18,25.36,23.85,20.23,105
7/21/19 12:33,25.27,23.8,20.29,118
7/21/19 12:48,26.07,23.83,19.96,178
7/21/19 13:03,25.58,23.66,19.67,343
7/21/19 13:18,26.38,23.74,19.01,980
7/21/19 13:33,26.38,23.64,19.38,1942
7/21/19 13:48,26.47,23.87,19.21,208
7/21/19 14:03,25.28,23.63,19.83,180
7/21/19 14:18,25.34,23.47,20.08,293
7/21/19 14:33,25.16,23.19,19.44,343
7/21/19 14:48,25.01,23.2,19.43,962
7/21/19 15:03,25.05,23.24,18.74,868
7/21/19 15:18,24.95,23.03,18.23,669
7/21/19 15:33,24.79,22.88,18.91,694
7/21/19 15:48,24.46,22.81,19.47,401
7/21/19 16:03,24.48,23.13,19.69,154
7/21/19 16:18,24.52,23.09,19.87,145
7/21/19 16:33,24.35,23.07,19.54,117
7/21/19 16:48,24.26,23.07,19.6,90
7/21/19 17:03,24.26,22.98,20.17,102
7/21/19 17:18,24.36,22.76,20.3,97
7/21/19 17:33,24.38,23.22,19.82,88
7/21/19 17:48,24.48,23.17,20.06,82
7/21/19 18:03,24.41,23.48,20.07,76
7/21/19 18:18,24.45,23.1,19.76,102
7/21/19 18:33,24.42,23.47,20.51,51
7/21/19 18:48,24.56,23.51,20.81,49
7/21/19 19:03,24.57,23.53,20.72,30
7/21/19 19:18,24.67,23.42,20.82,24
7/21/19 19:33,24.85,23.34,21.14,21
7/21/19 19:48,25.05,23.45,20.89,15
7/21/19 20:03,25.21,23.51,20.85,10
7/21/19 20:18,25.34,23.64,20.79,6
7/21/19 20:33,25.43,23.64,20.97,5
7/21/19 20:48,25.58,23.6,20.88,8
7/21/19 21:03,25.62,23.47,21.39,8
7/21/19 21:18,25.57,23.51,21.38,6
7/21/19 21:33,25.52,23.58,21.1,5
7/21/19 21:48,25.55,23.59,21.11,3
7/21/19 22:03,25.65,23.68,21.06,6
7/21/19 22:18,25.61,23.92,21.07,6
7/21/19 22:33,25.7,24.1,21.13,5
7/21/19 22:48,25.78,24.17,21.19,5
7/21/19 23:03,25.8,24.08,21.22,5
7/21/19 23:18,25.8,23.91,21.32,3
7/21/19 23:33,25.76,23.98,21.38,5
7/21/19 23:48,25.82,24,21.32,3
7/22/19 0:03,25.8,24,21.35,5
7/22/19 0:18,25.82,24.04,21.48,5
7/22/19 0:33,25.77,24.1,21.38,1
7/22/19 0:48,25.8,24.14,21.33,3
7/22/19 1:03,25.78,24.23,21.39,3
7/22/19 1:18,25.77,24.22,21.48,3
7/22/19 1:33,25.69,24.39,21.34,5
7/22/19 1:48,25.76,24.39,21.35,1
7/22/19 2:03,25.75,24.43,21.15,3
7/22/19 2:18,25.71,24.44,20.69,5
7/22/19 2:33,25.68,24.41,20.63,5
7/22/19 2:48,25.68,24.31,20.59,3
7/22/19 3:03,25.64,24.28,20.63,5
7/22/19 3:18,25.65,24.24,20.7,0
7/22/19 3:33,25.65,24.22,20.89,3
7/22/19 3:48,25.64,24.25,21.04,3
7/22/19 4:03,25.6,24.27,21.14,3
7/22/19 4:18,25.61,24.36,21.13,3
7/22/19 4:33,25.58,24.29,21,3
7/22/19 4:48,25.56,24.38,21.08,3
7/22/19 5:03,25.54,24.23,21.07,8
7/22/19 5:18,25.56,24.25,21.06,15
7/22/19 5:33,25.54,24.26,21.22,24
7/22/19 5:48,25.53,24.13,21.11,34
7/22/19 6:03,25.54,23.97,20.57,103
7/22/19 6:18,25.51,24.04,20.85,49
7/22/19 6:33,25.49,23.98,20.43,99
7/22/19 6:48,25.5,24.05,20.29,142
7/22/19 7:03,25.48,24.1,20.4,168
7/22/19 7:18,25.45,24.08,20.32,178
7/22/19 7:33,25.44,24.06,19.58,228
7/22/19 7:48,25.43,24.08,19.74,254
7/22/19 8:03,25.45,24.05,19.38,316
7/22/19 8:18,25.39,24.05,19.22,280
7/22/19 8:33,25.41,24,19.28,253
7/22/19 8:48,25.4,23.88,19.71,423
7/22/19 9:03,25.43,24.06,19.51,479
7/22/19 9:18,25.39,24.17,19.74,425
7/22/19 9:33,25.37,23.95,19.25,675
7/22/19 9:48,25.4,24.08,18.77,840
7/22/19 10:03,25.41,24.05,18.47,584
7/22/19 10:18,25.42,23.88,18.65,585
7/22/19 10:33,25.43,23.53,18.54,657
7/22/19 10:48,25.46,23.77,18.43,396
7/22/19 11:03,25.45,23.82,18.43,790
7/22/19 11:18,25.44,23.79,18.32,389
7/22/19 11:33,25.45,23.73,17.93,738
7/22/19 11:48,25.46,23.65,17.68,434
7/22/19 12:03,25.45,23.47,17.97,302
7/22/19 12:18,25.44,23.37,18.08,361
7/22/19 12:33,25.5,23.5,18.37,228
7/22/19 12:48,25.42,23.43,19.14,138
7/22/19 13:03,25.49,23.17,20.13,144
7/22/19 13:18,25.48,23.39,19.51,160
7/22/19 13:33,25.53,23.23,19.53,193
7/22/19 13:48,25.54,23.36,20.03,158
7/22/19 14:03,25.56,23.47,19.66,145
7/22/19 14:18,25.54,23.04,19.56,162
7/22/19 14:33,25.53,23.45,19.43,139
7/22/19 14:48,25.54,23.58,19.32,121
7/22/19 15:03,25.51,23.41,19.38,130
7/22/19 15:18,25.51,23.81,19.41,142
7/22/19 15:33,25.51,23.71,19.82,135
7/22/19 15:48,25.5,23.85,19.99,147
7/22/19 16:03,25.5,23.89,20.38,154
7/22/19 16:18,25.49,23.88,19.94,96
7/22/19 16:33,25.5,23.88,20.49,177
7/22/19 16:48,25.49,23.89,20.96,145
7/22/19 17:03,25.49,23.9,21.01,132
7/22/19 17:18,25.49,23.92,21.18,85
7/22/19 17:33,25.48,23.94,21.42,66
7/22/19 17:48,25.47,23.99,21.57,45
7/22/19 18:03,25.48,24.04,21.64,42
7/22/19 18:18,25.48,24.02,21.77,48
7/22/19 18:33,25.48,24.21,21.68,48
7/22/19 18:48,25.47,24.14,21.63,28
7/22/19 19:03,25.46,24.39,21.69,10
7/22/19 19:18,25.44,24.57,21.66,10
7/22/19 19:33,25.46,24.46,21.75,10
7/22/19 19:48,25.47,24.46,21.51,8
7/22/19 20:03,25.46,24.63,21.14,5
7/22/19 20:18,25.46,24.71,21.19,5
7/22/19 20:33,25.45,24.7,21.29,5
7/22/19 20:48,25.43,24.68,21.04,6
7/22/19 21:03,25.41,24.68,21.01,1
7/22/19 21:18,25.41,24.74,20.86,3
7/22/19 21:33,25.4,24.7,21.07,1
7/22/19 21:48,25.39,24.6,21.11,3
7/22/19 22:03,25.37,24.78,21.11,3
7/22/19 22:18,25.38,24.78,21.17,5
7/22/19 22:33,25.38,24.73,21.23,3
7/22/19 22:48,25.36,24.39,21.26,3
7/22/19 23:03,25.35,24.24,20.97,3
7/22/19 23:18,25.34,24.22,21.15,5
7/22/19 23:33,25.33,24.21,20.76,3
7/22/19 23:48,25.32,24.2,20.49,1
7/23/19 0:03,25.31,24.23,20.47,6
7/23/19 0:18,25.3,24.19,20.35,3
7/23/19 0:33,25.28,24.2,20.61,3
7/23/19 0:48,25.28,24.17,20.58,3
7/23/19 1:03,25.27,24.14,20.74,3
7/23/19 1:18,25.25,24.18,20.51,6
7/23/19 1:33,25.24,24.15,20.52,5
7/23/19 1:48,25.22,24.17,20.16,3
7/23/19 2:03,25.21,24.2,19.92,5
7/23/19 2:18,25.21,24.2,20.06,5
7/23/19 2:33,25.17,24.2,20.15,3
7/23/19 2:48,25.15,24.56,20.33,5
7/23/19 3:03,25.13,24.25,20.39,5
7/23/19 3:18,25.09,24.48,20.55,5
7/23/19 3:33,25.09,24.22,20.67,3
7/23/19 3:48,25.09,24.17,20.97,3
7/23/19 4:03,25.06,24.18,21.08,3
7/23/19 4:18,25.04,24.93,21.14,5
7/23/19 4:33,25.05,24.91,20.99,3
7/23/19 4:48,25.04,24.81,20.93,3
7/23/19 5:03,25.02,24.92,20.95,6
7/23/19 5:18,25.01,24.93,20.82,6
7/23/19 5:33,24.99,24.87,20.84,10
7/23/19 5:48,24.99,24.89,20.78,19
7/23/19 6:03,24.97,24.91,20.72,27
7/23/19 6:18,24.96,24.89,20.3,49
7/23/19 6:33,24.95,24.88,20.38,52
7/23/19 6:48,24.94,24.88,20.35,49
7/23/19 7:03,24.93,24.87,20.31,60
7/23/19 7:18,24.92,24.83,20.22,49
7/23/19 7:33,24.91,24.85,20.16,90
7/23/19 7:48,24.91,24.85,20.06,91
7/23/19 8:03,24.9,24.85,19.9,96
7/23/19 8:18,24.9,24.85,19.91,117
7/23/19 8:33,24.9,24.84,19.87,106
7/23/19 8:48,24.9,24.84,19.76,69
7/23/19 9:03,24.9,24.83,19.75,97
7/23/19 9:18,24.9,24.84,19.82,141
7/23/19 9:33,24.9,24.83,19.96,171
7/23/19 9:48,24.9,24.84,20.11,133
7/23/19 10:03,24.9,24.83,20.2,186
7/23/19 10:18,24.9,24.83,20.11,308
7/23/19 10:33,24.9,24.82,20.2,379
7/23/19 10:48,24.91,24.78,20.13,558
7/23/19 11:03,24.91,24.8,19.87,304
7/23/19 11:18,24.91,24.78,20.35,254
7/23/19 11:33,24.91,24.81,20.46,218
7/23/19 11:48,24.91,24.81,20.3,228
7/23/19 12:03,24.91,24.81,20.23,205
7/23/19 12:18,24.91,24.82,20.04,290
7/23/19 12:33,24.91,24.81,20.19,311
7/23/19 12:48,24.91,24.8,19.96,305
7/23/19 13:03,24.92,24.82,19.86,372
7/23/19 13:18,24.95,24.83,19.89,407
7/23/19 13:33,24.98,24.85,20.11,865
7/23/19 13:48,25.02,24.85,20.35,497
7/23/19 14:03,25.05,24.85,20.46,413
7/23/19 14:18,25.06,24.85,20.54,410
7/23/19 14:33,25.04,24.84,20.09,343
7/23/19 14:48,25.05,24.84,20.06,388
7/23/19 15:03,25.09,24.84,19.87,451
7/23/19 15:18,25.12,24.85,20.44,308
7/23/19 15:33,25.12,24.83,20.41,322
7/23/19 15:48,25.15,24.79,20.41,172
7/23/19 16:03,25.15,24.83,20.85,208
7/23/19 16:18,25.11,24.77,20.97,228
7/23/19 16:33,25.15,24.83,20.42,187
7/23/19 16:48,25.12,24.81,20.55,200
7/23/19 17:03,25.14,24.85,20.56,106
7/23/19 17:18,25.15,24.85,20.48,111
7/23/19 17:33,25.11,24.85,20.61,81
7/23/19 17:48,25.11,24.85,20.61,90
7/23/19 18:03,25.14,24.86,20.14,82
7/23/19 18:18,25.18,24.83,20.92,93
7/23/19 18:33,25.19,24.81,20.91,72
7/23/19 18:48,25.15,24.67,21.05,52
7/23/19 19:03,25.11,24.79,20.57,36
7/23/19 19:18,25.11,24.82,20.89,27
7/23/19 19:33,25.08,24.81,20.47,19
7/23/19 19:48,25.12,24.85,20.38,9
7/23/19 20:03,25.16,24.86,20.04,3
7/23/19 20:18,25.31,24.85,20.02,5
7/23/19 20:33,25.29,24.85,19.97,3
7/23/19 20:48,25.29,24.84,20.81,6
7/23/19 21:03,25.31,24.85,20.79,1
7/23/19 21:18,25.3,24.85,20.74,1
7/23/19 21:33,25.3,24.94,20.75,5
7/23/19 21:48,25.24,25.05,20.95,6
7/23/19 22:03,25.24,25.11,20.85,1
7/23/19 22:18,25.24,25.13,20.92,3
7/23/19 22:33,25.22,25.12,20.42,3
7/23/19 22:48,25.22,25.12,20.64,3
7/23/19 23:03,25.19,25.15,20.55,5
7/23/19 23:18,25.21,25.12,20.66,1
7/23/19 23:33,25.2,25.13,20.47,5
7/23/19 23:48,25.19,25.13,20.34,5
7/24/19 0:03,25.18,25.11,20.31,5
7/24/19 0:18,25.15,25.08,20.52,3
7/24/19 0:33,25.14,25.08,20.19,3
7/24/19 0:48,25.12,25.08,20.36,5
7/24/19 1:03,25.12,25.06,20.28,5
7/24/19 1:18,25.13,25.06,20.07,3
7/24/19 1:33,25.14,25.04,20.23,5
7/24/19 1:48,25.14,25.03,20.13,5
7/24/19 2:03,25.13,25.05,20.71,1
7/24/19 2:18,25.14,25.02,20.52,5
7/24/19 2:33,25.13,25.01,20.72,5
7/24/19 2:48,25.13,25,20.26,6
7/24/19 3:03,25.14,24.99,19.99,5
7/24/19 3:18,25.13,24.99,19.83,3
7/24/19 3:33,25.11,24.95,19.9,1
7/24/19 3:48,25.11,24.98,19.88,3
7/24/19 4:03,25.09,24.96,19.99,3
7/24/19 4:18,25.08,24.96,19.98,3
7/24/19 4:33,25.07,24.99,19.48,3
7/24/19 4:48,25.06,24.99,19.81,3
7/24/19 5:03,25.05,24.99,19.77,6
7/24/19 5:18,25.03,24.93,19.76,6
7/24/19 5:33,25.02,24.94,19.65,12
7/24/19 5:48,25.01,24.93,19.44,24
7/24/19 6:03,25,24.92,19.17,34
7/24/19 6:18,25,24.89,18.85,49
7/24/19 6:33,24.99,24.88,18.92,49
7/24/19 6:48,24.99,24.85,19.07,81
7/24/19 7:03,24.96,24.87,19.23,106
7/24/19 7:18,24.96,24.85,19.48,111
7/24/19 7:33,24.95,24.8,19.61,127
7/24/19 7:48,24.94,24.83,19.37,130
7/24/19 8:03,24.95,24.81,19.15,241
7/24/19 8:18,24.94,24.78,19.42,248
7/24/19 8:33,24.93,24.78,19.49,488
7/24/19 8:48,24.95,24.78,19.34,400
7/24/19 9:03,24.96,24.75,19.37,379
7/24/19 9:18,24.95,24.73,19.21,319
7/24/19 9:33,24.98,24.73,19.42,540
7/24/19 9:48,24.98,24.7,19.33,732
7/24/19 10:03,24.97,24.7,19.36,370
7/24/19 10:18,24.95,24.69,19.48,917
7/24/19 10:33,24.95,24.67,19.59,650
7/24/19 10:48,24.94,24.66,19.39,765
7/24/19 11:03,24.92,24.61,19.52,468
7/24/19 11:18,24.89,24.4,19.6,696
7/24/19 11:33,24.9,24.44,19.44,313
7/24/19 11:48,24.89,24.34,19.7,1413
7/24/19 12:03,24.82,24.01,19.43,886
7/24/19 12:18,24.82,23.88,19.54,872
7/24/19 12:33,24.82,24.14,19.82,401
7/24/19 12:48,24.81,24.1,19.8,283
7/24/19 13:03,24.8,24.31,19.83,904
7/24/19 13:18,24.78,24.44,19.72,440
7/24/19 13:33,24.79,24.6,19.9,1094
7/24/19 13:48,24.8,24.45,20.77,263
7/24/19 14:03,24.79,24.57,20.26,182
7/24/19 14:18,24.83,24.59,20.19,1073
7/24/19 14:33,24.84,24.43,20.22,567
7/24/19 14:48,24.91,24.56,20.18,846
7/24/19 15:03,24.9,24.63,20.77,1730
7/24/19 15:18,25,24.69,20.75,449
7/24/19 15:33,24.99,24.7,20.98,151
7/24/19 15:48,25.03,24.64,21.12,166
7/24/19 16:03,25,24.54,20.95,85
7/24/19 16:18,25.05,24.31,21.03,156
7/24/19 16:33,25.2,24.37,21.06,136
7/24/19 16:48,25.15,24.34,20.87,121
7/24/19 17:03,25.1,24.23,21.13,63
7/24/19 17:18,25.11,24,21.44,117
7/24/19 17:33,25.07,23.93,20.85,64
7/24/19 17:48,25,23.79,20.98,91
7/24/19 18:03,25.01,23.81,20.79,72
7/24/19 18:18,25.06,23.95,20.72,70
7/24/19 18:33,25.11,23.96,20.97,81
7/24/19 18:48,25.16,23.91,20.51,43
7/24/19 19:03,25.18,23.85,20.53,43
7/24/19 19:18,25.2,24.08,20.72,28
7/24/19 19:33,25.18,24.12,20.35,18
7/24/19 19:48,25.18,23.92,20.43,12
7/24/19 20:03,25.14,24.11,20.37,8
7/24/19 20:18,25.12,23.98,20.5,6
7/24/19 20:33,25.12,24.2,20.51,6
7/24/19 20:48,25.06,24.01,20.8,5
7/24/19 21:03,25.01,23.97,21.02,3
7/24/19 21:18,24.99,24.02,21.12,5
7/24/19 21:33,24.95,24.03,21.29,3
7/24/19 21:48,24.94,24,21.44,3
7/24/19 22:03,24.93,23.89,21.6,3
7/24/19 22:18,24.92,24.01,21.61,5
7/24/19 22:33,24.91,23.8,21.59,3
7/24/19 22:48,24.92,23.87,21.12,1
7/24/19 23:03,24.92,23.94,20.54,3
7/24/19 23:18,24.91,23.94,20.44,3
7/24/19 23:33,24.89,24.06,20.33,3
7/24/19 23:48,24.85,24.02,20.44,3
7/25/19 0:03,24.85,24.14,20.34,3
7/25/19 0:18,24.86,24.18,20.29,5
7/25/19 0:33,24.88,24.01,20.17,5
7/25/19 0:48,24.88,24.16,20.11,1
7/25/19 1:03,25.07,24.16,20.22,3
7/25/19 1:18,24.98,24.31,20.17,3
7/25/19 1:33,25,24.41,20.21,3
7/25/19 1:48,25,24.41,20.26,3
7/25/19 2:03,24.93,24.38,20.09,3
7/25/19 2:18,24.94,24.31,20.15,5
7/25/19 2:33,24.9,24.3,20.16,1
7/25/19 2:48,24.87,24.34,20.11,3
7/25/19 3:03,24.84,24.35,20.44,6
7/25/19 3:18,24.82,24.19,20.58,3
7/25/19 3:33,24.79,24.23,20.25,3
7/25/19 3:48,24.75,24.26,20.59,6
7/25/19 4:03,24.74,24.42,20.66,3
7/25/19 4:18,24.72,24.41,20.76,3
7/25/19 4:33,24.72,24.11,20.82,5
7/25/19 4:48,24.69,23.86,20.77,6
7/25/19 5:03,24.68,23.88,20.97,6
7/25/19 5:18,24.66,23.94,20.88,10
